session_id,src_ip,num_commands,duration_sec,commands,label_id,label_name,mitre_features,triage_features,change_features,num_downloads,download_shas,binary_type,system_changes_summary,mitre_tactic_reconnaissance,mitre_tactic_resource_development,mitre_tactic_initial_access,mitre_tactic_execution,mitre_tactic_persistence,mitre_tactic_privilege_escalation,mitre_tactic_defense_evasion,mitre_tactic_credential_access,mitre_tactic_discovery,mitre_tactic_lateral_movement,mitre_tactic_collection,mitre_tactic_command_and_control,mitre_tactic_exfiltration,mitre_tactic_impact,mitre_severity_max,mitre_severity_mean,mitre_severity_weighted,mitre_kill_chain_score,mitre_unique_technique_count,mitre_total_commands,mitre_matched_commands,triage_file_size,triage_entropy,triage_priority,triage_is_go,triage_is_packed,triage_is_stripped,triage_is_dll,triage_is_static,triage_score_mining,triage_score_botnet,triage_score_recon,triage_score_destructive,ghidra_function_count,ghidra_total_instructions,ghidra_total_basic_blocks,ghidra_max_function_size,ghidra_avg_callers,ghidra_max_callers,ghidra_mining_pool_count,ghidra_crypto_wallet_count,ghidra_ip_count,ghidra_url_count,ghidra_shell_cmd_count,ghidra_file_path_count,ghidra_imports_file_io,ghidra_imports_process,ghidra_imports_network,ghidra_imports_crypto,ghidra_imports_evasion,ghidra_has_aes_sbox,ghidra_has_sha256_constants,ghidra_has_rc4_state,ghidra_has_xor_loop,ghidra_go_user_functions,ghidra_go_runtime_functions,angr_basic_blocks,angr_edges,angr_functions_recovered,angr_cyclomatic_complexity,angr_function_count,angr_user_functions_listed,angr_syscalls_network,angr_syscalls_file_io,angr_syscalls_process,angr_syscalls_memory,angr_ip_count,angr_url_count,angr_mining_indicator_count,angr_shell_cmd_count,angr_has_network,angr_has_file_manipulation,angr_has_process_control,angr_has_crypto,angr_has_mining,angr_has_persistence,angr_has_evasion,angr_has_shell_execution,angr_complexity_tier,angr_is_partial,angr_loaded_as_blob,script_line_count,script_url_count,script_download_count,script_arch_count,script_is_downloader,script_is_multi_arch,script_is_miner,script_has_persistence,script_has_anti_forensics,has_ghidra_results,has_angr_results,has_script_results,deep_func_ratio_angr_ghidra,deep_mining_signal_count,deep_total_network_indicators,deep_total_crypto_indicators,deep_max_complexity,deep_total_evasion_indicators,deep_is_go_consensus
synthetic_recon_897135,135.144.51.214,13,240.99991792837736,GET / HTTP/1.1; GET /admin HTTP/1.1; GET /server-status HTTP/1.1; GET /phpinfo.php HTTP/1.1; GET /backup HTTP/1.1; POST /admin/login.php HTTP/1.1; POST /api/v1/users HTTP/1.1; GET /api/v1/logs HTTP/1.1; GET /api/v1/files HTTP/1.1; GET /api/v1/processes HTTP/1.1; GET /api/v1/connections HTTP/1.1; GET /api/v1/users HTTP/1.1; GET /api/v1/directory?path=../../ HTTP/1.1,1,Recon,"{'mitre_tactic_reconnaissance': 1, 'mitre_tactic_resource_development': 0, 'mitre_tactic_initial_access': 1, 'mitre_tactic_execution': 1, 'mitre_tactic_persistence': 0, 'mitre_tactic_privilege_escalation': 0, 'mitre_tactic_defense_evasion': 0, 'mitre_tactic_credential_access': 0, 'mitre_tactic_discovery': 1, 'mitre_tactic_lateral_movement': 0, 'mitre_tactic_collection': 0, 'mitre_tactic_command_and_control': 0, 'mitre_tactic_exfiltration': 0, 'mitre_tactic_impact': 0, 'mitre_severity_max': 8, 'mitre_severity_mean': 5.5, 'mitre_severity_weighted': 34.5, 'mitre_kill_chain_score': 4, 'mitre_unique_technique_count': 4, 'mitre_total_commands': 13, 'mitre_matched_commands': 7, 'mitre_severity_tier': 'critical', 'mitre_technique_ids': 'T1033|T1190|T1204.002|T1595.003'}","{'triage_file_size': 69121.38352862984, 'triage_entropy': 5.885168586903035, 'triage_priority': 28.3688318878537, 'triage_is_go': 0.0, 'triage_is_packed': 0.0, 'triage_is_stripped': 1.0, 'triage_is_dll': 0.0, 'triage_is_static': 0.0, 'triage_score_mining': 0.0, 'triage_score_botnet': 0.0, 'triage_score_recon': 0.7679319826918749, 'triage_score_destructive': 0.0, 'triage_ghidra_score': 1.0, 'triage_angr_score': 0.6110899054625972}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1,,recon_scanner,"web directory enumeration, network scan, port enumeration, user enumeration, system info gathering, file read, network probe, process list",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
synthetic_recon_232731,71.23.27.142,12,357.6426070178053,GET / HTTP/1.1; GET /admin HTTP/1.1; GET /server-status HTTP/1.1; GET /phpinfo.php HTTP/1.1; GET /backup HTTP/1.1; POST /login.php HTTP/1.1; POST /register.php HTTP/1.1; POST /api/v1/users HTTP/1.1; GET /api/v1/users HTTP/1.1; GET /api/v1/logs HTTP/1.1; GET /api/v1/settings HTTP/1.1; GET /api/v1/status HTTP/1.1,1,Recon,"{'mitre_tactic_reconnaissance': 1, 'mitre_tactic_resource_development': 0, 'mitre_tactic_initial_access': 0, 'mitre_tactic_execution': 0, 'mitre_tactic_persistence': 0, 'mitre_tactic_privilege_escalation': 0, 'mitre_tactic_defense_evasion': 0, 'mitre_tactic_credential_access': 0, 'mitre_tactic_discovery': 1, 'mitre_tactic_lateral_movement': 0, 'mitre_tactic_collection': 0, 'mitre_tactic_command_and_control': 0, 'mitre_tactic_exfiltration': 0, 'mitre_tactic_impact': 0, 'mitre_severity_max': 4, 'mitre_severity_mean': 3.5, 'mitre_severity_weighted': 12.5, 'mitre_kill_chain_score': 2, 'mitre_unique_technique_count': 2, 'mitre_total_commands': 12, 'mitre_matched_commands': 6, 'mitre_severity_tier': 'medium', 'mitre_technique_ids': 'T1033|T1595.003'}","{'triage_file_size': 0.0, 'triage_entropy': 0.0, 'triage_priority': 0.0, 'triage_is_go': 0.0, 'triage_is_packed': 0.0, 'triage_is_stripped': 0.0, 'triage_is_dll': 0.0, 'triage_is_static': 0.0, 'triage_score_mining': 0.0, 'triage_score_botnet': 0.0, 'triage_score_recon': 0.0, 'triage_score_destructive': 0.0, 'triage_ghidra_score': 0.0, 'triage_angr_score': 0.0}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0,,none,"web directory enumeration, network scan, port enumeration, user enumeration, system info gathering",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
synthetic_recon_600935,30.33.205.126,11,98.15778260421136,GET / HTTP/1.1; GET /admin/login.php HTTP/1.1; GET /server-status HTTP/1.1; GET /phpinfo.php HTTP/1.1; GET /backup HTTP/1.1; POST /login.php HTTP/1.1; Content-Type: application/x-www-form-urlencoded; user=; <script>alert(1);</script>&password=...&captcha=document.getElementbyId();,1,Recon,"{'mitre_tactic_reconnaissance': 1, 'mitre_tactic_resource_development': 0, 'mitre_tactic_initial_access': 1, 'mitre_tactic_execution': 0, 'mitre_tactic_persistence': 0, 'mitre_tactic_privilege_escalation': 0, 'mitre_tactic_defense_evasion': 0, 'mitre_tactic_credential_access': 0, 'mitre_tactic_discovery': 1, 'mitre_tactic_lateral_movement': 0, 'mitre_tactic_collection': 0, 'mitre_tactic_command_and_control': 0, 'mitre_tactic_exfiltration': 0, 'mitre_tactic_impact': 0, 'mitre_severity_max': 7, 'mitre_severity_mean': 4.667, 'mitre_severity_weighted': 24.667, 'mitre_kill_chain_score': 3, 'mitre_unique_technique_count': 3, 'mitre_total_commands': 10, 'mitre_matched_commands': 7, 'mitre_severity_tier': 'high', 'mitre_technique_ids': 'T1033|T1190|T1595.003'}","{'triage_file_size': 472603.9112499129, 'triage_entropy': 6.775739310211855, 'triage_priority': 72.69545230538776, 'triage_is_go': 0.0, 'triage_is_packed': 0.0, 'triage_is_stripped': 1.0, 'triage_is_dll': 0.0, 'triage_is_static': 0.0, 'triage_score_mining': 0.0, 'triage_score_botnet': 0.0, 'triage_score_recon': 0.5512938233938803, 'triage_score_destructive': 0.0, 'triage_ghidra_score': 0.6073592420253048, 'triage_angr_score': 0.6706035962822896}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1,,recon_scanner,"file_read, network_probe, process_list",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
synthetic_recon_572398,114.152.219.79,13,686.6690700428375,GET / HTTP/1.1; GET /admin HTTP/1.1; GET /server-status HTTP/1.1; GET /phpinfo.php HTTP/1.1; GET /backup HTTP/1.1; POST /login.php HTTP/1.1; POST /register.php HTTP/1.1; GET /dashboard HTTP/1.1; GET /users HTTP/1.1; GET /config HTTP/1.1; GET /api/v1/users HTTP/1.1; GET /api/v1/status HTTP/1.1; GET /api/v1/info HTTP/1.1,1,Recon,"{'mitre_tactic_reconnaissance': 1, 'mitre_tactic_resource_development': 0, 'mitre_tactic_initial_access': 0, 'mitre_tactic_execution': 0, 'mitre_tactic_persistence': 0, 'mitre_tactic_privilege_escalation': 0, 'mitre_tactic_defense_evasion': 0, 'mitre_tactic_credential_access': 0, 'mitre_tactic_discovery': 1, 'mitre_tactic_lateral_movement': 0, 'mitre_tactic_collection': 0, 'mitre_tactic_command_and_control': 0, 'mitre_tactic_exfiltration': 0, 'mitre_tactic_impact': 0, 'mitre_severity_max': 4, 'mitre_severity_mean': 3.5, 'mitre_severity_weighted': 12.5, 'mitre_kill_chain_score': 2, 'mitre_unique_technique_count': 2, 'mitre_total_commands': 13, 'mitre_matched_commands': 6, 'mitre_severity_tier': 'medium', 'mitre_technique_ids': 'T1033|T1595.003'}","{'triage_file_size': 318428.3964064792, 'triage_entropy': 5.6072181485850665, 'triage_priority': 30.443830913155864, 'triage_is_go': 0.0, 'triage_is_packed': 0.0, 'triage_is_stripped': 1.0, 'triage_is_dll': 0.0, 'triage_is_static': 0.0, 'triage_score_mining': 0.0, 'triage_score_botnet': 0.0, 'triage_score_recon': 0.7814197985422822, 'triage_score_destructive': 0.0, 'triage_ghidra_score': 0.7823013071053366, 'triage_angr_score': 1.0}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1,,recon_scanner,"file_read, network_probe, process_list",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
synthetic_recon_102805,105.230.240.75,14,48.8414279032999,GET / HTTP/1.1; GET /admin HTTP/1.1; GET /server-status HTTP/1.1; GET /phpinfo.php HTTP/1.1; GET /backup HTTP/1.1; POST /login.php HTTP/1.1; POST /api/v1/users HTTP/1.1; PUT /endpoint/id/1 HTTP/1.1; DELETE /endpoint/id/1 HTTP/1.1; GET /api/v1/users?page=1 HTTP/1.1; GET /api/v1/users?page=2 HTTP/1.1; GET /api/v1/users?page=3 HTTP/1.1; GET /api/v1/logs HTTP/1.1; GET /api/v1/settings HTTP/1.1,1,Recon,"{'mitre_tactic_reconnaissance': 1, 'mitre_tactic_resource_development': 0, 'mitre_tactic_initial_access': 0, 'mitre_tactic_execution': 0, 'mitre_tactic_persistence': 0, 'mitre_tactic_privilege_escalation': 0, 'mitre_tactic_defense_evasion': 0, 'mitre_tactic_credential_access': 0, 'mitre_tactic_discovery': 1, 'mitre_tactic_lateral_movement': 0, 'mitre_tactic_collection': 0, 'mitre_tactic_command_and_control': 0, 'mitre_tactic_exfiltration': 0, 'mitre_tactic_impact': 0, 'mitre_severity_max': 4, 'mitre_severity_mean': 3.5, 'mitre_severity_weighted': 12.5, 'mitre_kill_chain_score': 2, 'mitre_unique_technique_count': 2, 'mitre_total_commands': 14, 'mitre_matched_commands': 10, 'mitre_severity_tier': 'medium', 'mitre_technique_ids': 'T1033|T1595.003'}","{'triage_file_size': 39512.84914254501, 'triage_entropy': 7.420217554868598, 'triage_priority': 26.946350234235176, 'triage_is_go': 0.0, 'triage_is_packed': 0.0, 'triage_is_stripped': 1.0, 'triage_is_dll': 0.0, 'triage_is_static': 0.0, 'triage_score_mining': 0.0, 'triage_score_botnet': 0.0, 'triage_score_recon': 0.8813685521773543, 'triage_score_destructive': 0.0, 'triage_ghidra_score': 0.9753090182439619, 'triage_angr_score': 0.6587876751740045}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1,,recon_scanner,"web directory enumeration, network scan, port enumeration, user enumeration, system info gathering, file read, network probe, process list",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
synthetic_recon_779094,39.136.72.19,10,80.96926702147799,GET / HTTP/1.1; GET /admin HTTP/1.1; GET /server-status HTTP/1.1; GET /phpinfo.php HTTP/1.1; GET /backup HTTP/1.1; POST /login.php HTTP/1.1; Content-Type: application/x-www-form-urlencoded; user=<script>alert(1);</script>&password=test; GET /index.php HTTP/1.1,1,Recon,"{'mitre_tactic_reconnaissance': 1, 'mitre_tactic_resource_development': 0, 'mitre_tactic_initial_access': 1, 'mitre_tactic_execution': 0, 'mitre_tactic_persistence': 0, 'mitre_tactic_privilege_escalation': 0, 'mitre_tactic_defense_evasion': 0, 'mitre_tactic_credential_access': 0, 'mitre_tactic_discovery': 1, 'mitre_tactic_lateral_movement': 0, 'mitre_tactic_collection': 0, 'mitre_tactic_command_and_control': 0, 'mitre_tactic_exfiltration': 0, 'mitre_tactic_impact': 0, 'mitre_severity_max': 7, 'mitre_severity_mean': 4.667, 'mitre_severity_weighted': 24.667, 'mitre_kill_chain_score': 3, 'mitre_unique_technique_count': 3, 'mitre_total_commands': 10, 'mitre_matched_commands': 6, 'mitre_severity_tier': 'high', 'mitre_technique_ids': 'T1033|T1190|T1595.003'}","{'triage_file_size': 151171.39590090775, 'triage_entropy': 6.0654367462245755, 'triage_priority': 80.17247119383657, 'triage_is_go': 0.0, 'triage_is_packed': 0.0, 'triage_is_stripped': 1.0, 'triage_is_dll': 0.0, 'triage_is_static': 0.0, 'triage_score_mining': 0.0, 'triage_score_botnet': 0.0, 'triage_score_recon': 0.5355898800767396, 'triage_score_destructive': 0.0, 'triage_ghidra_score': 0.7400542836960153, 'triage_angr_score': 0.6587327753953398}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1,,recon_scanner,"web directory enumeration, network scan, port enumeration, user enumeration, system info gathering",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
synthetic_recon_418862,180.206.139.129,10,652.5780594916366,GET / HTTP/1.1; GET /admin HTTP/1.1; GET /server-status HTTP/1.1; GET /phpinfo.php HTTP/1.1; GET /backup HTTP/1.1; GET /admin/login.php HTTP/1.1; GET /api/v1/users HTTP/1.1; GET /admin/dashboard HTTP/1.1; GET /admin/settings HTTP/1.1; GET /admin/logs HTTP/1.1,1,Recon,"{'mitre_tactic_reconnaissance': 1, 'mitre_tactic_resource_development': 0, 'mitre_tactic_initial_access': 0, 'mitre_tactic_execution': 0, 'mitre_tactic_persistence': 0, 'mitre_tactic_privilege_escalation': 0, 'mitre_tactic_defense_evasion': 0, 'mitre_tactic_credential_access': 0, 'mitre_tactic_discovery': 1, 'mitre_tactic_lateral_movement': 0, 'mitre_tactic_collection': 0, 'mitre_tactic_command_and_control': 0, 'mitre_tactic_exfiltration': 0, 'mitre_tactic_impact': 0, 'mitre_severity_max': 4, 'mitre_severity_mean': 3.5, 'mitre_severity_weighted': 12.5, 'mitre_kill_chain_score': 2, 'mitre_unique_technique_count': 2, 'mitre_total_commands': 10, 'mitre_matched_commands': 9, 'mitre_severity_tier': 'medium', 'mitre_technique_ids': 'T1033|T1595.003'}","{'triage_file_size': 0.0, 'triage_entropy': 0.0, 'triage_priority': 0.0, 'triage_is_go': 0.0, 'triage_is_packed': 0.0, 'triage_is_stripped': 0.0, 'triage_is_dll': 0.0, 'triage_is_static': 0.0, 'triage_score_mining': 0.0, 'triage_score_botnet': 0.0, 'triage_score_recon': 0.0, 'triage_score_destructive': 0.0, 'triage_ghidra_score': 0.0, 'triage_angr_score': 0.0}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0,,none,"Web directory enumeration, network service discovery, file and directory discovery, user enumeration, system information gathering",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
synthetic_recon_893005,45.240.226.235,11,341.00632120648083,GET / HTTP/1.1; GET /admin HTTP/1.1; GET /server-status HTTP/1.1; GET /phpinfo.php HTTP/1.1; GET /backup HTTP/1.1; GET /admin/login.php HTTP/1.1; GET /api/v1/users HTTP/1.1; POST /endpoint/id/1 HTTP/1.1; payload as a http request user=;ls&password=...&captcha=document.getElementbyId();,1,Recon,"{'mitre_tactic_reconnaissance': 1, 'mitre_tactic_resource_development': 0, 'mitre_tactic_initial_access': 0, 'mitre_tactic_execution': 0, 'mitre_tactic_persistence': 0, 'mitre_tactic_privilege_escalation': 0, 'mitre_tactic_defense_evasion': 0, 'mitre_tactic_credential_access': 0, 'mitre_tactic_discovery': 1, 'mitre_tactic_lateral_movement': 0, 'mitre_tactic_collection': 0, 'mitre_tactic_command_and_control': 0, 'mitre_tactic_exfiltration': 0, 'mitre_tactic_impact': 0, 'mitre_severity_max': 4, 'mitre_severity_mean': 3.5, 'mitre_severity_weighted': 12.5, 'mitre_kill_chain_score': 2, 'mitre_unique_technique_count': 2, 'mitre_total_commands': 10, 'mitre_matched_commands': 8, 'mitre_severity_tier': 'medium', 'mitre_technique_ids': 'T1033|T1595.003'}","{'triage_file_size': 224501.843150083, 'triage_entropy': 6.6960733240822075, 'triage_priority': 82.25960225047174, 'triage_is_go': 0.0, 'triage_is_packed': 0.0, 'triage_is_stripped': 1.0, 'triage_is_dll': 0.0, 'triage_is_static': 0.0, 'triage_score_mining': 0.0, 'triage_score_botnet': 0.0, 'triage_score_recon': 0.8672669616428077, 'triage_score_destructive': 0.0, 'triage_ghidra_score': 0.9622281845675463, 'triage_angr_score': 0.5155189354330013}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1,,recon_scanner,"web directory enumeration, network scan, port enumeration, user enumeration, system info gathering",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
synthetic_recon_619536,74.205.18.117,10,114.7911534031884,GET / HTTP/1.1; GET /admin/login.php HTTP/1.1; GET /server-status HTTP/1.1; GET /phpinfo.php HTTP/1.1; GET /backup HTTP/1.1; POST /endpoint HTTP/1.1; Content-Type: application/x-www-form-urlencoded; user=<script>alert(1);</script>&password=test; GET /admin HTTP/1.1,1,Recon,"{'mitre_tactic_reconnaissance': 1, 'mitre_tactic_resource_development': 0, 'mitre_tactic_initial_access': 1, 'mitre_tactic_execution': 0, 'mitre_tactic_persistence': 0, 'mitre_tactic_privilege_escalation': 0, 'mitre_tactic_defense_evasion': 0, 'mitre_tactic_credential_access': 0, 'mitre_tactic_discovery': 1, 'mitre_tactic_lateral_movement': 0, 'mitre_tactic_collection': 0, 'mitre_tactic_command_and_control': 0, 'mitre_tactic_exfiltration': 0, 'mitre_tactic_impact': 0, 'mitre_severity_max': 7, 'mitre_severity_mean': 4.667, 'mitre_severity_weighted': 24.667, 'mitre_kill_chain_score': 3, 'mitre_unique_technique_count': 3, 'mitre_total_commands': 10, 'mitre_matched_commands': 7, 'mitre_severity_tier': 'high', 'mitre_technique_ids': 'T1033|T1190|T1595.003'}","{'triage_file_size': 498503.2827169561, 'triage_entropy': 6.371769974154006, 'triage_priority': 76.99714611784223, 'triage_is_go': 0.0, 'triage_is_packed': 0.0, 'triage_is_stripped': 1.0, 'triage_is_dll': 0.0, 'triage_is_static': 0.0, 'triage_score_mining': 0.0, 'triage_score_botnet': 0.0, 'triage_score_recon': 0.9845276180328518, 'triage_score_destructive': 0.0, 'triage_ghidra_score': 0.8820062369762109, 'triage_angr_score': 0.7450088560580093}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1,,recon_scanner,"web directory enumeration, network scan, port enumeration, user enumeration, system info gathering",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
synthetic_recon_101206,169.236.211.14,10,233.22322425948727,GET / HTTP/1.1; GET /admin HTTP/1.1; GET /server-status HTTP/1.1; GET /phpinfo.php HTTP/1.1; GET /backup HTTP/1.1; POST /login.php HTTP/1.1; POST /api/users HTTP/1.1; PUT /user/1 HTTP/1.1; DELETE /user/2 HTTP/1.1; GET /api/v1/users?search=admin'-- HTTP/1.1,1,Recon,"{'mitre_tactic_reconnaissance': 1, 'mitre_tactic_resource_development': 0, 'mitre_tactic_initial_access': 1, 'mitre_tactic_execution': 0, 'mitre_tactic_persistence': 0, 'mitre_tactic_privilege_escalation': 0, 'mitre_tactic_defense_evasion': 0, 'mitre_tactic_credential_access': 0, 'mitre_tactic_discovery': 1, 'mitre_tactic_lateral_movement': 0, 'mitre_tactic_collection': 0, 'mitre_tactic_command_and_control': 0, 'mitre_tactic_exfiltration': 0, 'mitre_tactic_impact': 0, 'mitre_severity_max': 9, 'mitre_severity_mean': 5.333, 'mitre_severity_weighted': 35.333, 'mitre_kill_chain_score': 3, 'mitre_unique_technique_count': 3, 'mitre_total_commands': 10, 'mitre_matched_commands': 6, 'mitre_severity_tier': 'critical', 'mitre_technique_ids': 'T1033|T1190|T1595.003'}","{'triage_file_size': 0.0, 'triage_entropy': 0.0, 'triage_priority': 0.0, 'triage_is_go': 0.0, 'triage_is_packed': 0.0, 'triage_is_stripped': 0.0, 'triage_is_dll': 0.0, 'triage_is_static': 0.0, 'triage_score_mining': 0.0, 'triage_score_botnet': 0.0, 'triage_score_recon': 0.0, 'triage_score_destructive': 0.0, 'triage_ghidra_score': 0.0, 'triage_angr_score': 0.0}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",0,,none,"web directory enumeration, network scan, port enumeration, user enumeration, system info gathering",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
synthetic_recon_738448,205.122.81.80,9,665.4984183331773,GET /admin HTTP/1.1; GET /server-status HTTP/1.1; GET /phpinfo.php HTTP/1.1; GET /backup HTTP/1.1; POST /admin/login.php HTTP/1.1; POST /api/users HTTP/1.1; POST /endpoint/id/1 HTTP/1.1; <script>alert(1);</script> HTTP/1.1,1,Recon,"{'mitre_tactic_reconnaissance': 1, 'mitre_tactic_resource_development': 0, 'mitre_tactic_initial_access': 1, 'mitre_tactic_execution': 0, 'mitre_tactic_persistence': 0, 'mitre_tactic_privilege_escalation': 0, 'mitre_tactic_defense_evasion': 0, 'mitre_tactic_credential_access': 0, 'mitre_tactic_discovery': 1, 'mitre_tactic_lateral_movement': 0, 'mitre_tactic_collection': 0, 'mitre_tactic_command_and_control': 0, 'mitre_tactic_exfiltration': 0, 'mitre_tactic_impact': 0, 'mitre_severity_max': 7, 'mitre_severity_mean': 4.667, 'mitre_severity_weighted': 24.667, 'mitre_kill_chain_score': 3, 'mitre_unique_technique_count': 3, 'mitre_total_commands': 9, 'mitre_matched_commands': 7, 'mitre_severity_tier': 'high', 'mitre_technique_ids': 'T1033|T1190|T1595.003'}","{'triage_file_size': 187271.88598432086, 'triage_entropy': 7.012886308111147, 'triage_priority': 63.778611950150626, 'triage_is_go': 0.0, 'triage_is_packed': 0.0, 'triage_is_stripped': 1.0, 'triage_is_dll': 0.0, 'triage_is_static': 0.0, 'triage_score_mining': 0.0, 'triage_score_botnet': 0.0, 'triage_score_recon': 0.8799952680305085, 'triage_score_destructive': 0.0, 'triage_ghidra_score': 0.7221349430101642, 'triage_angr_score': 0.829531783451199}","[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 2.0, 0.0, 0.0, 0.0, 1.0, 0.0, 0.0, 0.0, 0.0, 0.0]",1,,recon_scanner,"Web directory enumeration, network scan, port enumeration, user enumeration, system info gathering, file read, network probe, process list",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
